review_rank,review_priority,review_reasons,audit_label,scope,lines_year,precinct_key,county_norm,prec_id,split_count,district_weights,dominant_district,dominant_area_weight,total_area_weight,normalized_non_dominant_share,unallocated_area_weight,cvap_total,non_dominant_cvap_exposure,unallocated_cvap_exposure,has_precinct_cvap,max_non_dominant_vote_exposure,top_vote_exposure_contest,max_2024_total_votes,max_2024_non_dominant_vote_exposure,top_2024_vote_exposure_contest,closest_2024_abs_margin_pct,closest_2024_margin_contest,max_2024_margin_sensitivity,top_2024_margin_sensitivity_contest,contests_reviewed
1303,low,review_if_needed,state_house_2022,state_house,2022,BLOUNT - 000421,BLOUNT,000421,2,20:0.999373;14:0.000627,20,0.99937323,1.0,0.00062677,0.0,2263.0,1.4184,0.0,True,1.4597,president_2024,2329.0,1.4597,president_2024,50.0217,us_senate_2024,0.0,,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
1304,low,review_if_needed,state_senate_2022,state_senate,2022,BLOUNT - 000421,BLOUNT,000421,2,2:0.999373;7:0.000627,2,0.99937323,1.0,0.00062677,0.0,2263.0,1.4184,0.0,True,1.4597,president_2024,2329.0,1.4597,president_2024,50.0217,us_senate_2024,0.0,,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
1305,low,multiway_split,state_house_2022,state_house,2022,SULLIVAN - 008512,SULLIVAN,008512,3,3:0.999619;1:0.000321;4:0.000061,3,0.99961884,1.0,0.00038116,0.0,3708.0,1.4134,0.0,True,0.8325,president_2024,2184.0,0.8325,president_2024,61.6559,us_senate_2024,0.0,,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
1306,low,review_if_needed,state_senate_2022,state_senate,2022,ANDERSON - 000004,ANDERSON,000004,2,5:0.999626;7:0.000374,5,0.99962646,1.0,0.00037354,0.0,3772.0,1.409,0.0,True,0.8214,president_2020,847.0,0.3164,president_2024,62.2302,us_senate_2024,0.0,,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
1307,low,review_if_needed,state_senate_2022,state_senate,2022,DAVIDSON - 001921,DAVIDSON,001921,2,21:0.999704;20:0.000296,21,0.99970432,1.0,0.00029568,0.0,4764.0,1.4086,0.0,True,1.1242,president_2024,3802.0,1.1242,president_2024,15.7798,us_senate_2024,0.532,us_senate_2024,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
1308,low,review_if_needed,state_house_2022,state_house,2022,HAMILTON - 003410,HAMILTON,003410,2,29:0.999288;26:0.000712,29,0.99928777,1.0,0.00071223,0.0,1976.0,1.4074,0.0,True,0.8917,president_2020,530.0,0.3775,president_2024,12.4528,president_2024,0.2208,president_2024,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
1309,low,review_if_needed,congressional_2026,congressional,2026,HAMBLEN - 003265,HAMBLEN,003265,2,1:0.999619;2:0.000381,1,0.99961865,1.0,0.00038135,0.0,3675.0,1.4015,0.0,True,0.8691,president_2024,2279.0,0.8691,president_2024,61.6822,us_senate_2024,0.0,,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
1310,low,review_if_needed,state_senate_2022,state_senate,2022,BRADLEY - 000512,BRADLEY,000512,2,1:0.999738;2:0.000262,1,0.99973806,1.0,0.00026194,0.0,5342.0,1.3993,0.0,True,0.8102,president_2024,3093.0,0.8102,president_2024,68.1428,us_senate_2024,0.0,,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
1311,low,review_if_needed,congressional_2022,congressional,2022,CAMPBELL - 000610,CAMPBELL,000610,2,3:0.999264;2:0.000736,3,0.99926364,1.0,0.00073636,0.0,1896.0,1.3961,0.0,True,0.38,governor_2022,269.0,0.1981,president_2024,66.6667,us_senate_2024,0.0,,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
1312,low,multiway_split,congressional_2026,congressional,2026,SHELBY - 008125,SHELBY,008125,3,8:0.999600;5:0.000335;9:0.000065,8,0.9995998,1.0,0.0004002,0.0,3479.0,1.3923,0.0,True,0.5419,president_2020,993.0,0.3974,president_2024,73.3746,us_senate_2024,0.0,,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
1313,low,review_if_needed,congressional_2022,congressional,2022,MAURY - 005968,MAURY,005968,2,5:0.999505;4:0.000495,5,0.99950458,1.0,0.00049542,0.0,2806.0,1.3901,0.0,True,1.6364,governor_2022,3179.0,1.5749,president_2024,40.3742,us_senate_2024,0.0,,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
1314,low,review_if_needed,state_senate_2022,state_senate,2022,KNOX - 004858,KNOX,004858,2,7:0.998498;6:0.001502,7,0.99849815,1.0,0.00150185,0.0,925.0,1.3892,0.0,True,0.6623,president_2020,340.0,0.5106,president_2024,10.2941,president_2024,0.3354,president_2024,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
1315,low,review_if_needed,state_senate_2022,state_senate,2022,GIBSON - 002756,GIBSON,002756,2,24:0.998723;25:0.001277,24,0.99872294,1.0,0.00127706,0.0,1087.0,1.3882,0.0,True,0.9936,president_2024,778.0,0.9936,president_2024,71.2082,president_2024,0.0,,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
1316,low,close_2024_precinct_margin,congressional_2026,congressional,2026,ANDERSON - 000013,ANDERSON,000013,2,3:0.999603;2:0.000397,3,0.99960319,1.0,0.00039681,0.0,3491.0,1.3853,0.0,True,0.8016,president_2020,1696.0,0.673,president_2024,0.538,us_senate_2024,0.652,us_senate_2024,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
1317,low,review_if_needed,state_house_2022,state_house,2022,PUTNAM - 007261,PUTNAM,007261,2,42:0.999127;25:0.000873,42,0.99912697,1.0,0.00087303,0.0,1584.0,1.3829,0.0,True,1.4859,president_2024,1702.0,1.4859,president_2024,54.0299,us_senate_2024,0.0,,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
1318,low,review_if_needed,congressional_2022,congressional,2022,SHELBY - 008086,SHELBY,008086,2,8:0.999668;9:0.000332,8,0.99966786,1.0,0.00033214,0.0,4135.0,1.3734,0.0,True,1.1851,president_2020,2067.0,0.6865,president_2024,26.9473,president_2024,0.0699,president_2024,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
1319,low,review_if_needed,state_house_2022,state_house,2022,DAVIDSON - 001934,DAVIDSON,001934,2,52:0.999242;55:0.000758,52,0.99924219,1.0,0.00075781,0.0,1810.0,1.3716,0.0,True,1.6952,president_2024,2237.0,1.6952,president_2024,19.6245,president_2024,0.5863,president_2024,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
1320,low,review_if_needed,state_house_2022,state_house,2022,KNOX - 004882,KNOX,004882,2,16:0.999259;90:0.000741,16,0.99925925,1.0,0.00074075,0.0,1850.0,1.3704,0.0,True,0.8882,president_2020,938.0,0.6948,president_2024,11.7271,president_2024,0.4232,president_2024,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
1321,low,multiway_split,state_senate_2022,state_senate,2022,KNOX - 004811,KNOX,004811,3,6:0.999631;7:0.000320;8:0.000049,6,0.99963092,1.0,0.00036908,0.0,3708.0,1.3685,0.0,True,0.7872,president_2024,2133.0,0.7872,president_2024,59.5002,us_senate_2024,0.0,,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
1322,low,review_if_needed,congressional_2026,congressional,2026,FAYETTE - 002452,FAYETTE,002452,2,8:0.999632;9:0.000368,8,0.99963195,1.0,0.00036805,0.0,3715.0,1.3673,0.0,True,1.0721,president_2024,2913.0,1.0721,president_2024,55.1322,president_2024,0.0,,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
1323,low,review_if_needed,congressional_2026,congressional,2026,TIPTON - 008704,TIPTON,008704,2,5:0.999705;8:0.000295,5,0.99970466,1.0,0.00029534,0.0,4603.0,1.3595,0.0,True,0.8535,president_2024,2890.0,0.8535,president_2024,76.6667,us_senate_2024,0.0,,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
1324,low,multiway_split,state_house_2022,state_house,2022,SHELBY - 008079,SHELBY,008079,4,98:0.999749;99:0.000155;96:0.000066;95:0.000031,98,0.99974882,1.0,0.00025118,0.0,5404.0,1.3574,0.0,True,0.7513,president_2020,2403.0,0.6036,president_2024,55.722,president_2024,0.0,,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
1325,low,multiway_split,state_senate_2022,state_senate,2022,MONROE - 006351,MONROE,006351,3,2:0.999765;5:0.000215;1:0.000021,2,0.99976478,1.0,0.00023522,0.0,5769.0,1.357,0.0,True,0.7193,president_2024,3058.0,0.7193,president_2024,64.0333,us_senate_2024,0.0,,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
1326,low,review_if_needed,state_house_2022,state_house,2022,HAWKINS - 003826,HAWKINS,003826,2,9:0.999638;3:0.000362,9,0.99963836,1.0,0.00036164,0.0,3750.0,1.3561,0.0,True,0.7063,president_2020,1920.0,0.6943,president_2024,71.0075,us_senate_2024,0.0,,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
1327,low,review_if_needed,state_house_2022,state_house,2022,DAVIDSON - 001909,DAVIDSON,001909,2,59:0.999582;50:0.000418,59,0.99958221,1.0,0.00041779,0.0,3245.0,1.3557,0.0,True,0.9584,president_2020,2240.0,0.9359,president_2024,50.7937,us_senate_2024,0.0,,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
1328,low,review_if_needed,state_house_2022,state_house,2022,HENRY - 004103,HENRY,004103,2,76:0.999387;74:0.000613,76,0.99938708,1.0,0.00061292,0.0,2199.0,1.3478,0.0,True,1.0861,president_2020,1174.0,0.7196,president_2024,61.4912,us_senate_2024,0.0,,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
1329,low,review_if_needed,state_senate_2022,state_senate,2022,CHEATHAM - 001001,CHEATHAM,001001,2,23:0.999728;20:0.000272,23,0.99972788,1.0,0.00027212,0.0,4951.0,1.3472,0.0,True,0.8857,president_2020,2773.0,0.7546,president_2024,34.2752,us_senate_2024,0.0,,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
1330,low,review_if_needed,congressional_2022,congressional,2022,WILLIAMSON - 009717,WILLIAMSON,009717,2,5:0.999744;4:0.000256,5,0.99974407,1.0,0.00025593,0.0,5256.0,1.3452,0.0,True,0.9782,us_senate_2024,3822.0,0.9782,us_senate_2024,22.0099,president_2024,0.2605,president_2024,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
1331,low,review_if_needed,state_house_2022,state_house,2022,WILLIAMSON - 009717,WILLIAMSON,009717,2,63:0.999744;13:0.000256,63,0.99974407,1.0,0.00025593,0.0,5256.0,1.3452,0.0,True,0.9782,us_senate_2024,3822.0,0.9782,us_senate_2024,22.0099,president_2024,0.2605,president_2024,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
1332,low,review_if_needed,state_senate_2022,state_senate,2022,WILLIAMSON - 009717,WILLIAMSON,009717,2,27:0.999744;13:0.000256,27,0.99974407,1.0,0.00025593,0.0,5256.0,1.3452,0.0,True,0.9782,us_senate_2024,3822.0,0.9782,us_senate_2024,22.0099,president_2024,0.2605,president_2024,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
1333,low,multiway_split,state_house_2022,state_house,2022,KNOX - 004816,KNOX,004816,3,19:0.999561;15:0.000371;90:0.000068,19,0.99956142,1.0,0.00043858,0.0,3061.0,1.3425,0.0,True,0.8373,president_2024,1909.0,0.8373,president_2024,26.7546,us_senate_2024,0.0899,us_senate_2024,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
1334,low,multiway_split,state_house_2022,state_house,2022,GREENE - 003067,GREENE,003067,3,5:0.999399;9:0.000315;3:0.000286,5,0.99939898,1.0,0.00060102,0.0,2222.0,1.3355,0.0,True,0.836,president_2024,1391.0,0.836,president_2024,71.1718,president_2024,0.0,,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
1335,low,review_if_needed,state_senate_2022,state_senate,2022,GREENE - 003067,GREENE,003067,2,9:0.999399;4:0.000601,9,0.99939898,1.0,0.00060102,0.0,2222.0,1.3355,0.0,True,0.836,president_2024,1391.0,0.836,president_2024,71.1718,president_2024,0.0,,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
1336,low,review_if_needed,state_senate_2022,state_senate,2022,DAVIDSON - 001829,DAVIDSON,001829,2,20:0.999560;17:0.000440,20,0.9995604,1.0,0.0004396,0.0,3035.0,1.3342,0.0,True,0.9746,president_2020,159.0,0.0699,president_2024,65.4088,us_senate_2024,0.0,,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
1337,low,review_if_needed,congressional_2026,congressional,2026,SUMNER - 008602,SUMNER,008602,2,6:0.999736;7:0.000264,6,0.99973588,1.0,0.00026412,0.0,5032.0,1.3291,0.0,True,1.0882,president_2024,4120.0,1.0882,president_2024,27.2087,president_2024,0.1012,president_2024,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
1338,low,review_if_needed,congressional_2026,congressional,2026,TIPTON - 008707,TIPTON,008707,2,5:0.999745;8:0.000255,5,0.99974534,1.0,0.00025466,0.0,5205.0,1.3255,0.0,True,0.8544,president_2024,3355.0,0.8544,president_2024,62.3051,us_senate_2024,0.0,,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
1339,low,review_if_needed,state_house_2022,state_house,2022,SHELBY - 008248,SHELBY,008248,2,84:0.999756;85:0.000244,84,0.99975639,1.0,0.00024361,0.0,5441.0,1.3255,0.0,True,0.6533,president_2020,1743.0,0.4246,president_2024,72.6888,us_senate_2024,0.0,,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
1340,low,review_if_needed,state_senate_2022,state_senate,2022,SHELBY - 008101,SHELBY,008101,2,29:0.999272;30:0.000202,29,0.99927169,0.99947401,0.00020243,0.00052599,6542.0,1.3243,3.441,True,0.6951,president_2020,1322.0,0.2676,president_2024,66.0302,us_senate_2024,0.0,,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
1341,low,review_if_needed,state_house_2022,state_house,2022,SULLIVAN - 008515,SULLIVAN,008515,2,1:0.999600;3:0.000400,1,0.99959991,1.0,0.00040009,0.0,3305.0,1.3223,0.0,True,0.9902,president_2020,1897.0,0.759,president_2024,67.475,president_2024,0.0,,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
1342,low,review_if_needed,state_house_2022,state_house,2022,SEVIER - 007964,SEVIER,007964,2,17:0.999259;12:0.000741,17,0.99925878,1.0,0.00074122,0.0,1778.0,1.3179,0.0,True,0.7323,president_2024,988.0,0.7323,president_2024,45.8547,us_senate_2024,0.0,,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
1343,low,review_if_needed,state_house_2022,state_house,2022,DAVIDSON - 001905,DAVIDSON,001905,2,50:0.999742;59:0.000258,50,0.9997418,1.0,0.0002582,0.0,5102.0,1.3173,0.0,True,0.9964,president_2024,3859.0,0.9964,president_2024,10.9096,president_2024,0.6341,president_2024,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
1344,low,close_2024_precinct_margin,congressional_2026,congressional,2026,SHELBY - 008070,SHELBY,008070,2,8:0.999581;9:0.000419,8,0.99958087,1.0,0.00041913,0.0,3129.0,1.3115,0.0,True,1.4091,president_2024,3362.0,1.4091,president_2024,8.2192,us_senate_2024,0.9996,us_senate_2024,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
1345,low,multiway_split,state_house_2022,state_house,2022,DAVIDSON - 001811,DAVIDSON,001811,3,50:0.999065;66:0.000737;54:0.000198,50,0.99906464,1.0,0.00093536,0.0,1397.0,1.3067,0.0,True,2.7752,president_2024,2967.0,2.7752,president_2024,77.9082,us_senate_2024,0.0,,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
1346,low,multiway_split,state_senate_2022,state_senate,2022,DAVIDSON - 001811,DAVIDSON,001811,3,20:0.999065;23:0.000737;19:0.000198,20,0.99906464,1.0,0.00093536,0.0,1397.0,1.3067,0.0,True,2.7752,president_2024,2967.0,2.7752,president_2024,77.9082,us_senate_2024,0.0,,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
1347,low,review_if_needed,congressional_2022,congressional,2022,BENTON - 000201,BENTON,000201,2,8:0.999350;7:0.000650,8,0.99934992,1.0,0.00065008,0.0,1997.0,1.2982,0.0,True,0.8041,president_2020,1180.0,0.7671,president_2024,58.3765,us_senate_2024,0.0,,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
1348,low,review_if_needed,congressional_2022,congressional,2022,CAMPBELL - 000602,CAMPBELL,000602,2,3:0.999439;2:0.000561,3,0.99943921,1.0,0.00056079,0.0,2312.0,1.2965,0.0,True,0.7442,president_2020,1307.0,0.7329,president_2024,64.933,us_senate_2024,0.0,,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
1349,low,review_if_needed,state_house_2022,state_house,2022,HAMILTON - 003404,HAMILTON,003404,2,26:0.999603;29:0.000397,26,0.99960344,1.0,0.00039656,0.0,3265.0,1.2948,0.0,True,1.4292,president_2024,3604.0,1.4292,president_2024,44.9986,us_senate_2024,0.0,,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
1350,low,review_if_needed,state_house_2022,state_house,2022,CARTER - 000901,CARTER,000901,2,4:0.999806;7:0.000194,4,0.99980559,1.0,0.00019441,0.0,6641.0,1.2911,0.0,True,0.5805,president_2020,2765.0,0.5375,president_2024,42.8571,president_2024,0.0,,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
1351,low,multiway_split,state_house_2022,state_house,2022,HAWKINS - 003817,HAWKINS,003817,3,9:0.999522;11:0.000353;10:0.000125,9,0.99952235,1.0,0.00047765,0.0,2701.0,1.2901,0.0,True,0.6186,president_2020,1019.0,0.4867,president_2024,73.2582,us_senate_2024,0.0,,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
1352,low,multiway_split,state_house_2022,state_house,2022,WILLIAMSON - 009729,WILLIAMSON,009729,3,61:0.999606;65:0.000375;59:0.000018,61,0.99960636,1.0,0.00039364,0.0,3267.0,1.286,0.0,True,1.0672,president_2020,1983.0,0.7806,us_senate_2024,29.4742,president_2024,0.0136,president_2024,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
1353,low,review_if_needed,congressional_2022,congressional,2022,SHELBY - 008180,SHELBY,008180,2,8:0.999549;9:0.000451,8,0.99954896,1.0,0.00045104,0.0,2841.0,1.2814,0.0,True,1.1519,president_2020,1760.0,0.7938,president_2024,78.5887,us_senate_2024,0.0,,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
1354,low,review_if_needed,state_senate_2022,state_senate,2022,SHELBY - 008167,SHELBY,008167,2,29:0.999451;33:0.000549,29,0.99945135,1.0,0.00054865,0.0,2334.0,1.2805,0.0,True,1.1769,president_2024,2145.0,1.1769,president_2024,57.3913,us_senate_2024,0.0,,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
1355,low,multiway_split,state_house_2022,state_house,2022,MAURY - 005952,MAURY,005952,3,71:0.999364;64:0.000569;65:0.000068,71,0.99936374,1.0,0.00063626,0.0,2012.0,1.2802,0.0,True,1.1567,president_2024,1818.0,1.1567,president_2024,58.9544,us_senate_2024,0.0,,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
1356,low,review_if_needed,congressional_2022,congressional,2022,WILSON - 009823,WILSON,009823,2,5:0.999715;6:0.000285,5,0.99971467,1.0,0.00028533,0.0,4485.0,1.2797,0.0,True,1.0768,president_2024,3774.0,1.0768,president_2024,41.6242,us_senate_2024,0.0,,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
1357,low,review_if_needed,state_house_2022,state_house,2022,KNOX - 004842,KNOX,004842,2,14:0.999868;32:0.000132,14,0.99986821,1.0,0.00013179,0.0,9655.0,1.2724,0.0,True,1.4544,governor_2022,4035.0,0.5318,us_senate_2024,24.1636,us_senate_2024,0.1035,us_senate_2024,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
1358,low,review_if_needed,congressional_2022,congressional,2022,DAVIDSON - 001871,DAVIDSON,001871,2,6:0.999543;7:0.000457,6,0.99954251,1.0,0.00045749,0.0,2757.0,1.2613,0.0,True,0.5147,president_2020,129.0,0.059,president_2024,37.9845,president_2024,0.0,,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
1359,low,review_if_needed,state_house_2022,state_house,2022,LINCOLN - 000014,LINCOLN,000014,2,70:0.999444;62:0.000556,70,0.99944363,1.0,0.00055637,0.0,2258.0,1.2563,0.0,True,0.6048,president_2024,1087.0,0.6048,president_2024,67.8933,president_2024,0.0,,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
1360,low,review_if_needed,congressional_2026,congressional,2026,CAMPBELL - 000602,CAMPBELL,000602,2,6:0.999457;2:0.000543,6,0.99945683,1.0,0.00054317,0.0,2312.0,1.2558,0.0,True,0.7208,president_2020,1307.0,0.7099,president_2024,64.933,us_senate_2024,0.0,,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
1361,low,review_if_needed,state_house_2022,state_house,2022,CARTER - 000909,CARTER,000909,2,4:0.998492;3:0.001508,4,0.99849245,1.0,0.00150755,0.0,830.0,1.2513,0.0,True,0.9603,president_2024,637.0,0.9603,president_2024,67.8179,president_2024,0.0,,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
